Time,stratify_key,protocol_cat_encoded
156.690694,5_4,4
156.691023,6_4,4
156.691023,6_4,4
156.691023,6_4,4
156.691023,6_4,4
156.691023,6_4,4
156.691023,6_4,4
156.691055,5_4,4
156.691069,5_4,4
156.692493,6_4,4
156.692493,6_4,4
156.692493,6_4,4
156.692493,6_4,4
156.692493,6_4,4
156.692493,6_4,4
156.692493,6_4,4
156.692493,6_4,4
156.692493,6_4,4
156.692493,6_4,4
156.692493,6_4,4
156.692493,6_4,4
156.692493,6_4,4
156.692537,5_4,4
156.692552,5_4,4
156.692872,6_4,4
156.692872,6_4,4
156.692872,6_4,4
156.692872,6_4,4
156.692887,5_4,4
156.693665,6_4,4
156.693665,6_4,4
156.693665,6_4,4
156.693665,6_4,4
156.693665,6_4,4
156.693665,6_4,4
156.693692,5_4,4
156.69372,5_4,4
156.694293,6_4,4
156.694293,6_4,4
156.694293,6_4,4
156.694293,6_4,4
156.694293,6_4,4
156.694293,6_4,4
156.694333,5_4,4
156.695031,6_4,4
156.695031,6_4,4
156.695031,6_4,4
156.695031,6_4,4
156.695031,6_4,4
156.695031,6_4,4
156.695031,6_4,4
156.695031,6_4,4
156.695052,5_4,4
156.695068,5_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696553,6_4,4
156.696591,5_4,4
156.696608,5_4,4
156.69662,5_4,4
156.69663,5_4,4
156.696851,6_4,4
156.696851,6_4,4
156.696851,6_4,4
156.696851,6_4,4
156.696865,5_4,4
156.698426,6_4,4
156.698426,6_4,4
156.698426,6_4,4
156.698426,6_4,4
156.698426,6_4,4
156.698426,6_4,4
156.698426,6_4,4
156.698483,5_4,4
156.698527,5_4,4
156.698764,5_4,4
156.698861,6_4,4
156.698861,6_4,4
156.698882,5_4,4
156.698886,5_4,4
156.699542,5_4,4
156.700253,6_4,4
156.700253,6_4,4
156.700253,6_4,4
156.700253,6_4,4
156.700253,6_4,4
156.700299,5_4,4
156.70034,5_4,4
156.700637,5_4,4
156.700859,5_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.701912,6_4,4
156.702015,5_4,4
156.70207,5_4,4
156.702094,5_4,4
156.702186,6_4,4
156.702186,6_4,4
156.702186,6_4,4
156.702186,6_4,4
156.702186,6_4,4
156.702186,6_4,4
156.702186,6_4,4
156.702186,6_4,4
156.702233,5_4,4
156.702261,5_4,4
156.70228,5_4,4
156.703451,6_4,4
156.703451,6_4,4
156.703451,6_4,4
156.703451,6_4,4
156.703451,6_4,4
156.703451,6_4,4
156.703451,6_4,4
156.703451,6_4,4
156.703451,6_4,4
156.703451,6_4,4
156.703451,6_4,4
156.703451,6_4,4
156.703509,5_4,4
156.703548,5_4,4
156.704827,6_4,4
156.704827,6_4,4
156.704827,6_4,4
156.704827,6_4,4
156.704827,6_4,4
156.704827,6_4,4
156.704827,6_4,4
156.704827,6_4,4
156.704827,6_4,4
156.704827,6_4,4
156.704827,6_4,4
156.704827,6_4,4
156.704893,5_4,4
156.704924,5_4,4
156.704937,5_4,4
156.705261,6_4,4
156.705261,6_4,4
156.705261,6_4,4
156.705261,6_4,4
156.705261,6_4,4
156.705323,5_4,4
156.705349,5_4,4
156.706252,6_4,4
156.706252,6_4,4
156.706252,6_4,4
156.706252,6_4,4
156.706252,6_4,4
156.706252,6_4,4
156.706277,5_4,4
156.707292,6_4,4
156.707292,6_4,4
156.707292,6_4,4
156.707292,6_4,4
156.707292,6_4,4
156.707292,6_4,4
156.707292,6_4,4
156.707292,6_4,4
156.707292,6_4,4
156.707292,6_4,4
156.707292,6_4,4
156.707292,6_4,4
156.707292,6_4,4
156.707292,6_4,4
156.707335,5_4,4
156.707387,5_4,4
156.708301,6_4,4
156.708301,6_4,4
156.708301,6_4,4
156.708301,6_4,4
156.708301,6_4,4
156.708301,6_4,4
156.708301,6_4,4
156.708301,6_4,4
156.708353,5_4,4
156.70838,5_4,4
156.708393,5_4,4
156.70886,6_4,4
156.70886,6_4,4
156.70886,6_4,4
156.70886,6_4,4
156.70886,6_4,4
156.70886,6_4,4
156.70886,6_4,4
156.70886,6_4,4
156.70886,6_4,4
156.708904,5_4,4
156.709707,6_4,4
156.709707,6_4,4
156.709707,6_4,4
156.709707,6_4,4
156.709707,6_4,4
156.709707,6_4,4
156.709707,6_4,4
156.709707,6_4,4
156.709707,6_4,4
156.709762,5_4,4
156.709804,5_4,4
156.710392,6_4,4
156.710392,6_4,4
156.710392,6_4,4
156.710392,6_4,4
156.710392,6_4,4
156.710392,6_4,4
156.710392,6_4,4
156.710447,5_4,4
156.710487,5_4,4
156.710512,5_4,4
156.711035,6_4,4
156.711035,6_4,4
156.711035,6_4,4
156.711035,6_4,4
156.711035,6_4,4
156.711075,5_4,4
156.711127,5_4,4
156.712103,6_4,4
156.712103,6_4,4
156.712103,6_4,4
156.712103,6_4,4
156.712103,6_4,4
156.712103,6_4,4
156.712103,6_4,4
156.712103,6_4,4
156.712103,6_4,4
156.712103,6_4,4
156.712103,6_4,4
156.712188,5_4,4
156.71222,5_4,4
156.713135,6_4,4
156.713135,6_4,4
156.713135,6_4,4
156.713135,6_4,4
156.71317,5_4,4
156.713206,5_4,4
156.714382,6_4,4
156.714382,6_4,4
156.714382,6_4,4
156.714382,6_4,4
156.714382,6_4,4
156.714382,6_4,4
156.714382,6_4,4
156.714382,6_4,4
156.714382,6_4,4
156.714382,6_4,4
156.714382,6_4,4
156.714382,6_4,4
156.714423,5_4,4
156.714463,5_4,4
156.714476,5_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715785,6_4,4
156.715864,5_4,4
156.715906,5_4,4
156.715927,5_4,4
156.715946,5_4,4
156.715964,5_4,4
156.716118,6_4,4
156.716118,6_4,4
156.716118,6_4,4
156.716118,6_4,4
156.716118,6_4,4
156.716118,6_4,4
156.716151,5_4,4
156.71618,5_4,4
156.716905,6_4,4
156.716905,6_4,4
156.716905,6_4,4
156.716905,6_4,4
156.716905,6_4,4
156.716905,6_4,4
156.716905,6_4,4
156.716939,5_4,4
156.716974,5_4,4
156.717312,6_4,4
156.717312,6_4,4
156.717312,6_4,4
156.717312,6_4,4
156.717312,6_4,4
156.717338,5_4,4
156.718089,6_4,4
156.718089,6_4,4
156.718089,6_4,4
156.718089,6_4,4
156.718089,6_4,4
156.718089,6_4,4
156.718089,6_4,4
156.71818,5_4,4
156.718234,5_4,4
156.718815,6_4,4
156.718815,6_4,4
156.718815,6_4,4
156.718815,6_4,4
156.718815,6_4,4
156.718815,6_4,4
156.718815,6_4,4
156.718815,6_4,4
156.718872,5_4,4
156.719336,6_4,4
156.719336,6_4,4
156.719336,6_4,4
156.719336,6_4,4
156.719387,5_4,4
156.7205,6_4,4
156.7205,6_4,4
156.7205,6_4,4
156.7205,6_4,4
156.7205,6_4,4
156.7205,6_4,4
156.7205,6_4,4
156.7205,6_4,4
156.7205,6_4,4
156.7205,6_4,4
156.7205,6_4,4
156.720544,5_4,4
156.720577,5_4,4
156.720591,5_4,4
156.720602,5_4,4
156.720835,6_4,4
156.720835,6_4,4
156.720835,6_4,4
156.720835,6_4,4
156.720835,6_4,4
156.720873,5_4,4
156.72091,5_4,4
156.721721,6_4,4
156.721721,6_4,4
156.721721,6_4,4
156.721721,6_4,4
156.721721,6_4,4
156.721721,6_4,4
156.721721,6_4,4
156.72175,5_4,4
156.721777,5_4,4
156.722471,6_4,4
156.722471,6_4,4
156.722471,6_4,4
156.722471,6_4,4
156.722471,6_4,4
156.722471,6_4,4
156.722471,6_4,4
156.722471,6_4,4
156.722471,6_4,4
156.722471,6_4,4
156.722506,5_4,4
156.722533,5_4,4
156.722549,5_4,4
156.722758,6_4,4
156.722758,6_4,4
156.722758,6_4,4
156.722787,5_4,4
156.722816,5_4,4
156.723879,6_4,4
156.723879,6_4,4
156.723879,6_4,4
156.723879,6_4,4
156.723879,6_4,4
156.723879,6_4,4
156.723879,6_4,4
156.723879,6_4,4
156.723879,6_4,4
156.723879,6_4,4
156.723913,5_4,4
156.72394,5_4,4
156.724277,6_4,4
156.724277,6_4,4
156.724277,6_4,4
156.724277,6_4,4
156.724307,5_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725494,6_4,4
156.725544,5_4,4
156.725572,5_4,4
156.725585,5_4,4
156.725596,5_4,4
156.72583,6_4,4
156.72583,6_4,4
156.72583,6_4,4
156.72583,6_4,4
156.72583,6_4,4
156.72583,6_4,4
156.72583,6_4,4
156.725866,5_4,4
156.725897,5_4,4
156.727208,6_4,4
156.727208,6_4,4
156.727208,6_4,4
156.727208,6_4,4
156.727208,6_4,4
156.727208,6_4,4
156.727208,6_4,4
156.727208,6_4,4
156.727208,6_4,4
156.727208,6_4,4
156.727208,6_4,4
156.727247,5_4,4
156.727279,5_4,4
156.727293,5_4,4
156.727563,6_4,4
156.727563,6_4,4
156.727563,6_4,4
156.727563,6_4,4
156.727563,6_4,4
156.727563,6_4,4
156.72759,5_4,4
156.727617,5_4,4
156.729192,6_4,4
156.729192,6_4,4
156.729192,6_4,4
156.729192,6_4,4
156.729192,6_4,4
156.729192,6_4,4
156.729192,6_4,4
156.729192,6_4,4
156.729192,6_4,4
156.729192,6_4,4
156.729192,6_4,4
156.729192,6_4,4
156.729192,6_4,4
156.729192,6_4,4
156.729235,5_4,4
156.729267,5_4,4
156.729281,5_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731854,6_4,4
156.731933,5_4,4
156.731966,5_4,4
156.731985,5_4,4
156.732001,5_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734385,6_4,4
156.734477,5_4,4
156.73453,5_4,4
156.734552,5_4,4
156.735074,6_4,4
156.735074,6_4,4
156.735074,6_4,4
156.735074,6_4,4
156.735074,6_4,4
156.735074,6_4,4
156.735105,5_4,4
156.735132,5_4,4
156.736054,6_4,4
156.736054,6_4,4
156.736054,6_4,4
156.736054,6_4,4
156.736054,6_4,4
156.736054,6_4,4
156.736054,6_4,4
156.736054,6_4,4
156.736054,6_4,4
156.736054,6_4,4
156.736054,6_4,4
156.736054,6_4,4
156.736054,6_4,4
156.736094,5_4,4
156.736122,5_4,4
156.736138,5_4,4
156.736384,6_4,4
156.736384,6_4,4
156.736384,6_4,4
156.736384,6_4,4
156.736411,5_4,4
156.736438,5_4,4
156.737208,6_4,4
156.737208,6_4,4
156.737208,6_4,4
156.737208,6_4,4
156.737208,6_4,4
156.737208,6_4,4
156.737208,6_4,4
156.737208,6_4,4
156.737238,5_4,4
156.737265,5_4,4
156.737582,6_4,4
156.737582,6_4,4
156.737582,6_4,4
156.737582,6_4,4
156.737607,5_4,4
156.737634,5_4,4
156.738319,6_4,4
156.738319,6_4,4
156.738319,6_4,4
156.738319,6_4,4
156.738319,6_4,4
156.738319,6_4,4
156.738319,6_4,4
156.73835,5_4,4
156.738377,5_4,4
156.73839,5_4,4
156.739036,6_4,4
156.739036,6_4,4
156.739036,6_4,4
156.739036,6_4,4
156.739036,6_4,4
156.739036,6_4,4
156.739063,5_4,4
156.739685,6_4,4
156.739685,6_4,4
156.739685,6_4,4
156.739685,6_4,4
156.739685,6_4,4
156.739685,6_4,4
156.739713,5_4,4
156.739739,5_4,4
156.740059,6_4,4
156.740059,6_4,4
156.740059,6_4,4
156.740059,6_4,4
156.740085,5_4,4
156.740112,5_4,4
156.741139,6_4,4
156.741139,6_4,4
156.741139,6_4,4
156.741139,6_4,4
156.741139,6_4,4
156.741139,6_4,4
156.741165,5_4,4
156.741495,6_4,4
156.741495,6_4,4
156.741518,5_4,4
156.742222,6_4,4
156.742222,6_4,4
156.742222,6_4,4
156.742246,5_4,4
156.743244,6_4,4
156.743244,6_4,4
156.743244,6_4,4
156.743244,6_4,4
156.74327,5_4,4
156.743298,5_4,4
156.743649,6_4,4
156.743649,6_4,4
156.743649,6_4,4
156.743649,6_4,4
156.743649,6_4,4
156.743649,6_4,4
156.743678,5_4,4
156.743705,5_4,4
156.744838,6_4,4
156.744838,6_4,4
156.744838,6_4,4
156.744838,6_4,4
156.744838,6_4,4
156.744838,6_4,4
156.744866,5_4,4
156.744893,5_4,4
156.745201,6_4,4
156.745201,6_4,4
156.745201,6_4,4
156.745231,5_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746868,6_4,4
156.746915,5_4,4
156.746942,5_4,4
156.746956,5_4,4
156.747317,6_4,4
156.747317,6_4,4
156.747339,5_4,4
156.74811,6_4,4
156.74811,6_4,4
156.74811,6_4,4
156.74811,6_4,4
156.74811,6_4,4
156.74811,6_4,4
156.748142,5_4,4
156.74817,5_4,4
156.748824,6_4,4
156.748824,6_4,4
156.748824,6_4,4
156.748824,6_4,4
156.748824,6_4,4
156.748824,6_4,4
156.748824,6_4,4
156.748824,6_4,4
156.748824,6_4,4
156.748824,6_4,4
156.748824,6_4,4
156.748869,5_4,4
156.748913,5_4,4
156.748932,5_4,4
156.749192,6_4,4
156.749192,6_4,4
156.749192,6_4,4
156.749227,5_4,4
156.749265,5_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752054,6_4,4
156.752138,5_4,4
156.752197,5_4,4
156.752217,5_4,4
156.753247,6_4,4
156.753247,6_4,4
156.753247,6_4,4
156.753247,6_4,4
156.753247,6_4,4
156.753247,6_4,4
156.753247,6_4,4
156.753247,6_4,4
156.753247,6_4,4
156.753247,6_4,4
156.753247,6_4,4
156.753247,6_4,4
156.753247,6_4,4
156.753247,6_4,4
156.753296,5_4,4
156.753324,5_4,4
156.753338,5_4,4
156.753698,6_4,4
156.753698,6_4,4
156.753698,6_4,4
156.753698,6_4,4
156.753698,6_4,4
156.753725,5_4,4
156.753751,5_4,4
156.754434,6_4,4
156.754434,6_4,4
156.754434,6_4,4
156.754434,6_4,4
156.754434,6_4,4
156.754434,6_4,4
156.754434,6_4,4
156.754463,5_4,4
156.754491,5_4,4
156.755109,6_4,4
156.755109,6_4,4
156.755109,6_4,4
156.755109,6_4,4
156.755109,6_4,4
156.755109,6_4,4
156.755109,6_4,4
156.755141,5_4,4
156.755169,5_4,4
156.75558,6_4,4
156.75558,6_4,4
156.75558,6_4,4
156.75558,6_4,4
156.75558,6_4,4
156.755609,5_4,4
156.756649,6_4,4
156.756649,6_4,4
156.756649,6_4,4
156.756649,6_4,4
156.756649,6_4,4
156.756649,6_4,4
156.756649,6_4,4
156.756649,6_4,4
156.756649,6_4,4
156.756649,6_4,4
156.756685,5_4,4
156.756714,5_4,4
156.757904,6_4,4
156.757904,6_4,4
156.757904,6_4,4
156.757904,6_4,4
156.757904,6_4,4
156.757904,6_4,4
156.757904,6_4,4
156.757904,6_4,4
156.757904,6_4,4
156.757904,6_4,4
156.757904,6_4,4
156.757904,6_4,4
156.757904,6_4,4
156.757946,5_4,4
156.757975,5_4,4
156.757988,5_4,4
156.758264,6_4,4
156.758264,6_4,4
156.758285,5_4,4
156.759353,6_4,4
156.759353,6_4,4
156.759353,6_4,4
156.759353,6_4,4
156.759353,6_4,4
156.759353,6_4,4
156.759353,6_4,4
156.759353,6_4,4
156.759353,6_4,4
156.759353,6_4,4
156.759353,6_4,4
156.759387,5_4,4
156.759415,5_4,4
156.759429,5_4,4
156.759714,6_4,4
156.759714,6_4,4
156.759714,6_4,4
156.759714,6_4,4
156.759739,5_4,4
156.760762,6_4,4
156.760762,6_4,4
156.760762,6_4,4
156.760762,6_4,4
156.760762,6_4,4
156.760762,6_4,4
156.760762,6_4,4
156.760762,6_4,4
156.760762,6_4,4
156.760762,6_4,4
156.760796,5_4,4
156.760823,5_4,4
156.760836,5_4,4
156.761127,6_4,4
156.761127,6_4,4
156.761127,6_4,4
156.761127,6_4,4
156.761149,5_4,4
156.761882,6_4,4
156.761882,6_4,4
156.761882,6_4,4
156.761882,6_4,4
156.761882,6_4,4
156.761882,6_4,4
156.761882,6_4,4
156.76191,5_4,4
156.761942,5_4,4
156.762537,6_4,4
156.762537,6_4,4
156.762537,6_4,4
156.762537,6_4,4
156.762537,6_4,4
156.762537,6_4,4
156.762566,5_4,4
156.762593,5_4,4
156.763284,6_4,4
156.763284,6_4,4
156.763284,6_4,4
156.763284,6_4,4
156.763284,6_4,4
156.763284,6_4,4
156.763284,6_4,4
156.763284,6_4,4
156.763319,5_4,4
156.763347,5_4,4
156.764005,6_4,4
156.764005,6_4,4
156.764005,6_4,4
156.764005,6_4,4
156.764005,6_4,4
156.764005,6_4,4
156.764005,6_4,4
156.764005,6_4,4
156.764005,6_4,4
156.764039,5_4,4
156.764066,5_4,4
156.764317,6_4,4
156.764317,6_4,4
156.764317,6_4,4
156.764343,5_4,4
156.76509,6_4,4
156.76509,6_4,4
156.76509,6_4,4
156.76509,6_4,4
156.76509,6_4,4
156.76509,6_4,4
156.76509,6_4,4
156.765119,5_4,4
156.765147,5_4,4
156.766478,6_4,4
156.766478,6_4,4
156.766478,6_4,4
156.766478,6_4,4
156.766478,6_4,4
156.766478,6_4,4
156.766478,6_4,4
156.766478,6_4,4
156.766478,6_4,4
156.766478,6_4,4
156.766478,6_4,4
156.766554,5_4,4
156.766605,5_4,4
156.766624,5_4,4
156.767823,6_4,4
156.767823,6_4,4
156.767823,6_4,4
156.767823,6_4,4
156.767823,6_4,4
156.767823,6_4,4
156.767823,6_4,4
156.767856,5_4,4
156.767889,5_4,4
156.768294,6_4,4
156.768294,6_4,4
156.768294,6_4,4
156.76832,5_4,4
156.769304,6_4,4
156.769304,6_4,4
156.769304,6_4,4
156.769304,6_4,4
156.769304,6_4,4
156.769304,6_4,4
156.769304,6_4,4
156.769304,6_4,4
156.769304,6_4,4
156.769304,6_4,4
156.769304,6_4,4
156.769304,6_4,4
156.769304,6_4,4
156.769345,5_4,4
156.76938,5_4,4
156.769402,5_4,4
156.770465,6_4,4
156.770465,6_4,4
156.770465,6_4,4
156.770465,6_4,4
156.770465,6_4,4
156.770465,6_4,4
156.770465,6_4,4
156.770465,6_4,4
156.770465,6_4,4
156.770465,6_4,4
156.770465,6_4,4
156.770465,6_4,4
156.770465,6_4,4
156.770465,6_4,4
156.770514,5_4,4
156.770549,5_4,4
156.770571,5_4,4
156.771614,6_4,4
156.771614,6_4,4
156.771614,6_4,4
156.771614,6_4,4
156.771614,6_4,4
156.771614,6_4,4
156.771614,6_4,4
156.771614,6_4,4
156.771614,6_4,4
156.771655,5_4,4
156.771689,5_4,4
156.771709,5_4,4
156.772106,6_4,4
156.772106,6_4,4
156.772106,6_4,4
156.772106,6_4,4
156.772106,6_4,4
156.772106,6_4,4
156.772106,6_4,4
156.772106,6_4,4
156.772106,6_4,4
156.772106,6_4,4
156.772154,5_4,4
156.77219,5_4,4
156.772209,5_4,4
156.773373,6_4,4
156.773373,6_4,4
156.773373,6_4,4
156.773373,6_4,4
156.773373,6_4,4
156.773373,6_4,4
156.773373,6_4,4
156.773373,6_4,4
156.773373,6_4,4
156.773373,6_4,4
156.773373,6_4,4
156.773373,6_4,4
156.773373,6_4,4
156.773373,6_4,4
156.773454,5_4,4
156.773501,5_4,4
156.773525,5_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778166,6_4,4
156.778317,5_4,4
156.778408,5_4,4
156.778422,5_4,4
156.778452,5_4,4
156.778483,5_4,4
156.778551,6_4,4
156.778551,6_4,4
156.778551,6_4,4
156.778551,6_4,4
156.778551,6_4,4
156.778551,6_4,4
156.778551,6_4,4
156.778551,6_4,4
156.778551,6_4,4
156.778551,6_4,4
156.778551,6_4,4
156.778551,6_4,4
156.778581,5_4,4
156.778598,5_4,4
156.779272,6_4,4
156.779272,6_4,4
156.779272,6_4,4
156.779272,6_4,4
156.779272,6_4,4
156.779272,6_4,4
156.779272,6_4,4
156.779272,6_4,4
156.779272,6_4,4
156.779308,5_4,4
156.779338,5_4,4
156.780501,6_4,4
156.780501,6_4,4
156.780501,6_4,4
156.780501,6_4,4
156.780501,6_4,4
156.780501,6_4,4
156.780501,6_4,4
156.780501,6_4,4
156.780501,6_4,4
156.780501,6_4,4
156.780501,6_4,4
156.780543,5_4,4
156.780573,5_4,4
156.780587,5_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782108,6_4,4
156.782187,5_4,4
156.782225,5_4,4
156.782246,5_4,4
156.782264,5_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.7843,6_4,4
156.78437,5_4,4
156.784412,5_4,4
156.784426,5_4,4
156.784438,5_4,4
156.785225,6_4,4
156.785225,6_4,4
156.785225,6_4,4
156.785225,6_4,4
156.785256,5_4,4
156.785286,5_4,4
156.786246,6_4,4
156.786246,6_4,4
156.786246,6_4,4
156.786246,6_4,4
156.786246,6_4,4
156.786246,6_4,4
156.786246,6_4,4
156.786246,6_4,4
156.78628,5_4,4
156.786315,5_4,4
156.788223,6_4,4
156.788223,6_4,4
156.788223,6_4,4
156.788223,6_4,4
156.788223,6_4,4
156.788223,6_4,4
156.788223,6_4,4
156.788223,6_4,4
156.788223,6_4,4
156.788223,6_4,4
156.788223,6_4,4
156.788223,6_4,4
156.788223,6_4,4
156.788223,6_4,4
156.788223,6_4,4
156.788223,6_4,4
156.78827,5_4,4
156.788299,5_4,4
156.788313,5_4,4
156.788883,6_4,4
156.788883,6_4,4
156.788883,6_4,4
156.788883,6_4,4
156.788883,6_4,4
156.788883,6_4,4
156.788883,6_4,4
156.788883,6_4,4
156.788883,6_4,4
156.788883,6_4,4
156.788932,5_4,4
156.78897,5_4,4
156.789651,6_4,4
156.789651,6_4,4
156.789651,6_4,4
156.789651,6_4,4
156.789651,6_4,4
156.789651,6_4,4
156.789651,6_4,4
156.789651,6_4,4
156.789651,6_4,4
156.789651,6_4,4
156.789691,5_4,4
156.789721,5_4,4
156.790604,6_4,4
156.790604,6_4,4
156.790604,6_4,4
156.790604,6_4,4
156.790604,6_4,4
156.790604,6_4,4
156.790604,6_4,4
156.790604,6_4,4
156.790604,6_4,4
156.790604,6_4,4
156.790604,6_4,4
156.790642,5_4,4
156.790672,5_4,4
156.791095,6_4,4
156.791095,6_4,4
156.791095,6_4,4
156.791095,6_4,4
156.791095,6_4,4
156.791095,6_4,4
156.791095,6_4,4
156.791127,5_4,4
156.791155,5_4,4
156.79189,6_4,4
156.79189,6_4,4
156.79189,6_4,4
156.79189,6_4,4
156.79189,6_4,4
156.79189,6_4,4
156.79189,6_4,4
156.79189,6_4,4
156.791929,5_4,4
156.791965,5_4,4
156.79198,5_4,4
156.79255,6_4,4
156.79255,6_4,4
156.79255,6_4,4
156.79255,6_4,4
156.79255,6_4,4
156.79255,6_4,4
156.79258,5_4,4
156.792609,5_4,4
156.792928,6_4,4
156.792928,6_4,4
156.792928,6_4,4
156.792928,6_4,4
156.792928,6_4,4
156.792928,6_4,4
156.792971,5_4,4
156.793002,5_4,4
156.793017,5_4,4
156.794038,6_4,4
156.794038,6_4,4
156.794038,6_4,4
156.794038,6_4,4
156.794038,6_4,4
156.794038,6_4,4
156.794038,6_4,4
156.794038,6_4,4
156.794078,5_4,4
156.794112,5_4,4
156.79445,6_4,4
156.79445,6_4,4
156.79445,6_4,4
156.79445,6_4,4
156.79445,6_4,4
156.794493,5_4,4
156.794532,5_4,4
156.795212,6_4,4
156.795212,6_4,4
156.795212,6_4,4
156.795212,6_4,4
156.795212,6_4,4
156.795212,6_4,4
156.795243,5_4,4
156.795273,5_4,4
156.796422,6_4,4
156.796422,6_4,4
156.796422,6_4,4
156.796422,6_4,4
156.796422,6_4,4
156.796422,6_4,4
